RETAIL,CATEGORIA,Date,Impressions,Clicks,CTR,Unique Visitors,Frequency,Spend,Units,Sales,ROAS,Month,Day,New Impressions,Unit Cost,Best Practice
WM,postres,2023-06-27,550,21,0.038181818181818185,315.0,1.746,237.0,22,652.5,2.75,6,27,550000,29.65909090909091,No BP
WM,postres,2023-06-28,624,13,0.020833333333333332,336.0,1.8571,177.77,10,339.0,1.91,6,28,624000,33.9,No BP
WM,postres,2023-06-29,361,15,0.04155124653739612,182.0,1.9835,177.77,12,618.0,3.48,6,29,361000,51.5,No BP
WM,postres,2023-06-30,1277,34,0.02662490211433046,946.0,1.3499,355.55,35,1354.5,3.81,6,30,1277000,38.7,No BP
WM,postres,2023-05-03,2054,43,0.020934761441090556,1022.0,2.0098,500.0,33,1495.5,2.99,5,3,2054000,45.31818181818182,No BP
WM,postres,2023-05-04,579,21,0.03626943005181347,193.0,3.0,184.0,19,756.5,4.11,5,4,579000,39.81578947368421,No BP
WM,postres,2023-05-05,2280,45,0.019736842105263157,764.0,2.9843,382.0,28,758.5,1.99,5,5,2280000,27.089285714285715,No BP
WM,postres,2023-05-06,1206,45,0.03731343283582089,470.0,2.566,382.0,41,975.0,2.55,5,6,1206000,23.78048780487805,No BP
WM,postres,2023-05-07,1000,44,0.044,443.0,2.2573,382.0,26,835.5,2.19,5,7,1000000,32.13461538461539,No BP
WM,postres,2023-05-08,1397,47,0.03364352183249821,607.0,2.3015,382.0,41,1077.0,2.82,5,8,1397000,26.26829268292683,No BP
WM,postres,2023-05-09,657,38,0.0578386605783866,355.0,1.8507,381.0,48,1851.5,4.86,5,9,657000,38.572916666666664,No BP
WM,postres,2023-05-10,1616,47,0.029084158415841586,669.0,2.4155,381.0,40,963.5,2.53,5,10,1616000,24.0875,No BP
WM,postres,2023-05-11,1555,44,0.02829581993569132,701.0,2.2183,381.0,53,1728.0,4.54,5,11,1555000,32.60377358490566,No BP
WM,postres,2023-05-12,1206,36,0.029850746268656716,571.0,2.1121,381.67,42,1063.0,2.79,5,12,1206000,25.30952380952381,No BP
WM,postres,2023-05-13,877,25,0.028506271379703536,389.0,2.2545,254.0,47,1525.0,6.0,5,13,877000,32.4468085106383,No BP
WM,postres,2023-05-14,634,27,0.04258675078864353,281.0,2.2562,254.0,7,212.5,0.84,5,14,634000,30.357142857142858,No BP
WM,postres,2023-05-15,880,34,0.038636363636363635,376.0,2.3404,356.76,4,231.5,0.65,5,15,880000,57.875,No BP
WM,postres,2023-05-16,1351,35,0.025906735751295335,599.0,2.2554,356.76,56,1482.0,4.15,5,16,1351000,26.464285714285715,No BP
WM,postres,2023-05-17,1262,41,0.03248811410459588,651.0,1.9386,399.0,33,1189.5,2.98,5,17,1262000,36.04545454545455,No BP
WM,postres,2023-05-18,1194,40,0.03350083752093802,583.0,2.048,402.0,58,1513.5,3.76,5,18,1194000,26.094827586206897,No BP
WM,postres,2023-05-19,1355,37,0.02730627306273063,674.0,2.0104,362.8,43,1428.5,3.94,5,19,1355000,33.22093023255814,No BP
WM,postres,2023-05-20,1510,38,0.025165562913907286,659.0,2.2914,403.0,62,1548.5,3.84,5,20,1510000,24.975806451612904,No BP
WM,postres,2023-05-21,699,38,0.05436337625178827,311.0,2.2476,403.0,38,1561.0,3.87,5,21,699000,41.078947368421055,No BP
WM,postres,2023-05-22,1488,39,0.02620967741935484,698.0,2.1318,403.0,41,1418.5,3.52,5,22,1488000,34.59756097560975,No BP
WM,postres,2023-05-23,1237,38,0.030719482619240096,589.0,2.1002,403.0,55,2283.5,5.67,5,23,1237000,41.518181818181816,No BP
WM,postres,2023-05-24,3552,67,0.018862612612612614,1681.0,2.113,770.0,40,1285.5,1.67,5,24,3552000,32.1375,No BP
WM,postres,2023-05-25,3882,69,0.01777434312210201,1857.0,2.0905,812.0,61,1668.0,2.05,5,25,3882000,27.34426229508197,No BP
WM,postres,2023-05-26,2876,94,0.03268428372739916,1164.0,2.4708,947.0,130,4676.0,4.94,5,26,2876000,35.96923076923077,No BP
WM,postres,2023-05-27,1598,39,0.024405506883604506,717.0,2.2287,509.59,86,2738.0,5.37,5,27,1598000,31.837209302325583,No BP
WM,postres,2023-05-28,3941,134,0.03400152245622938,1513.0,2.6048,947.0,114,3594.5,3.8,5,28,3941000,31.530701754385966,No BP
WM,postres,2023-05-29,3818,114,0.029858564693556838,1421.0,2.6868,1093.0,194,5841.5,5.34,5,29,3818000,30.11082474226804,No BP
WM,postres,2023-05-30,4341,104,0.0239576134531214,1695.0,2.5611,1093.0,107,4301.5,3.94,5,30,4341000,40.200934579439256,No BP
WM,postres,2023-05-31,4524,104,0.022988505747126436,1706.0,2.6518,1093.47,145,4213.5,3.85,5,31,4524000,29.05862068965517,No BP
WM,queso,2023-06-01,6124,164,0.026779882429784456,1753.0,3.4934,1290.32,94,7575.5,5.87,6,1,6124000,80.59042553191489,No BP
WM,queso,2023-06-02,13774,375,0.027225206911572528,4901.0,2.8104,3028.28,192,13997.0,4.62,6,2,13774000,72.90104166666667,No BP
WM,queso,2023-06-03,18249,454,0.024878075510986905,6038.0,3.0224,3712.73,230,16740.5,4.51,6,3,18249000,72.78478260869565,No BP
WM,queso,2023-06-04,18496,523,0.028276384083044982,7493.0,2.4684,4261.6,297,21768.5,5.11,6,4,18496000,73.29461279461279,No BP
WM,queso,2023-06-05,15726,518,0.03293908177540379,6296.0,2.4978,4424.16,291,21367.0,4.83,6,5,15726000,73.42611683848797,No BP
WM,queso,2023-06-06,15881,421,0.026509665638183993,5988.0,2.6521,4014.53,247,17967.0,4.48,6,6,15881000,72.74089068825911,No BP
WM,queso,2023-06-07,2865,90,0.031413612565445025,1654.0,1.7322,802.85,81,5617.5,7.0,6,7,2865000,69.35185185185185,No BP
WM,queso,2023-06-08,3179,99,0.031141868512110725,1393.0,2.2821,802.85,55,4058.5,5.06,6,8,3179000,73.7909090909091,No BP
WM,queso,2023-06-09,3828,103,0.02690700104493208,2733.0,1.4007,803.0,60,3952.0,4.92,6,9,3828000,65.86666666666666,No BP
WM,queso,2023-06-10,2877,101,0.03510601320820299,1904.0,1.511,803.0,87,5981.0,7.45,6,10,2877000,68.74712643678161,No BP
WM,queso,2023-06-11,3051,101,0.03310390036053753,2019.0,1.5111,803.0,90,5981.5,7.45,6,11,3051000,66.46111111111111,No BP
WM,queso,2023-06-12,2457,101,0.04110704110704111,1718.0,1.4302,803.0,90,6055.0,7.54,6,12,2457000,67.27777777777777,No BP
WM,queso,2023-06-13,2149,93,0.043275942298743604,1006.0,2.1362,802.82,84,6155.0,7.67,6,13,2149000,73.27380952380952,No BP
WM,queso,2023-06-14,3267,101,0.03091521273339455,2347.0,1.392,803.0,80,5417.0,6.75,6,14,3267000,67.7125,No BP
WM,queso,2023-06-15,2816,93,0.033025568181818184,1627.0,1.7308,802.8,70,5074.0,6.32,6,15,2816000,72.48571428571428,No BP
WM,queso,2023-06-16,2958,93,0.03144016227180527,1252.0,2.3626,802.8,68,5004.5,6.23,6,16,2958000,73.59558823529412,No BP
WM,queso,2023-06-17,2159,92,0.042612320518758684,956.0,2.2584,796.64,98,7372.0,9.25,6,17,2159000,75.22448979591837,No BP
WM,queso,2023-06-18,2589,92,0.035534955581305525,1263.0,2.0499,803.0,74,5453.5,6.79,6,18,2589000,73.69594594594595,No BP
WM,queso,2023-06-19,1968,92,0.046747967479674794,1054.0,1.8672,803.0,97,6909.0,8.6,6,19,1968000,71.22680412371135,No BP
WM,queso,2023-06-20,3109,91,0.029269861691862336,1387.0,2.2415,803.0,69,4449.5,5.54,6,20,3109000,64.48550724637681,No BP
WM,queso,2023-06-21,2785,97,0.0348294434470377,2051.0,1.3579,803.0,64,4231.0,5.27,6,21,2785000,66.109375,No BP
WM,queso,2023-06-22,3410,96,0.0281524926686217,2480.0,1.375,803.0,63,4141.0,5.16,6,22,3410000,65.73015873015873,No BP
WM,queso,2023-06-23,3549,96,0.027049873203719356,2394.0,1.4825,803.0,64,4169.5,5.19,6,23,3549000,65.1484375,No BP
WM,queso,2023-06-24,2516,68,0.02702702702702703,717.0,3.5091,703.08,48,3657.0,5.2,6,24,2516000,76.1875,No BP
WM,queso,2023-06-25,2150,75,0.03488372093023256,792.0,2.7146,703.08,56,4067.5,5.79,6,25,2150000,72.63392857142857,No BP
WM,queso,2023-06-26,2949,106,0.03594438792811122,1956.0,1.5077,884.0,74,4760.5,5.39,6,26,2949000,64.33108108108108,No BP
WM,queso,2023-06-27,2691,93,0.03455964325529543,1070.0,2.515,833.62,61,4473.0,5.37,6,27,2691000,73.32786885245902,No BP
WM,queso,2023-06-28,1753,68,0.0387906446092413,625.0,2.8048,625.21,63,5033.5,8.05,6,28,1753000,79.89682539682539,No BP
WM,queso,2023-06-29,2840,69,0.024295774647887323,968.0,2.9339,625.21,65,4984.0,7.97,6,29,2840000,76.67692307692307,No BP
WM,queso,2023-06-30,5547,139,0.025058590228952588,2276.0,2.4372,1250.42,113,8260.0,6.61,6,30,5547000,73.09734513274336,No BP
WM,queso,2023-05-03,2901,193,0.06652878317821441,1312.0,2.2111,1666.67,129,10987.0,6.59,5,3,2901000,85.17054263565892,No BP
WM,queso,2023-05-04,6125,112,0.018285714285714287,4234.0,1.4466,672.0,62,4590.5,6.83,5,4,6125000,74.04032258064517,No BP
WM,queso,2023-05-05,6517,125,0.01918060457265613,4559.0,1.4295,750.0,71,5178.0,6.9,5,5,6517000,72.92957746478874,No BP
WM,queso,2023-05-06,7667,150,0.01956436676666232,5485.0,1.3978,900.0,76,5786.5,6.43,5,6,7667000,76.13815789473684,No BP
WM,queso,2023-05-07,10314,208,0.020166763622261004,7247.0,1.4232,1248.0,122,8998.5,7.21,5,7,10314000,73.75819672131148,No BP
WM,queso,2023-05-08,6822,150,0.02198768689533861,4869.0,1.4011,936.9,78,5926.5,6.33,5,8,6822000,75.98076923076923,No BP
WM,queso,2023-05-09,3230,134,0.04148606811145511,2181.0,1.481,1059.04,101,8265.0,7.8,5,9,3230000,81.83168316831683,No BP
WM,queso,2023-05-10,3483,167,0.04794717197817973,2245.0,1.5514,1239.7,89,6738.0,5.44,5,10,3483000,75.70786516853933,No BP
WM,queso,2023-05-11,4129,219,0.05303947687091305,2929.0,1.4097,1553.0,110,8025.0,5.17,5,11,4129000,72.95454545454545,No BP
WM,queso,2023-05-12,4797,225,0.04690431519699812,3215.0,1.4921,1691.0,138,10592.0,6.26,5,12,4797000,76.7536231884058,No BP
WM,queso,2023-05-13,2768,150,0.054190751445086706,1663.0,1.6645,1158.84,87,6782.0,5.85,5,13,2768000,77.95402298850574,No BP
WM,queso,2023-05-14,2633,150,0.0569692366122294,1575.0,1.6717,1158.84,28,2350.5,2.03,5,14,2633000,83.94642857142857,No BP
WM,queso,2023-05-15,2298,102,0.044386422976501305,1588.0,1.4471,640.2,18,1285.0,2.01,5,15,2298000,71.38888888888889,No BP
WM,queso,2023-05-16,3665,157,0.04283765347885402,2181.0,1.6804,1164.0,108,7605.5,6.53,5,16,3665000,70.42129629629629,No BP
WM,queso,2023-05-17,4912,179,0.0364413680781759,3031.0,1.6206,1388.0,103,7654.0,5.51,5,17,4912000,74.31067961165049,No BP
WM,queso,2023-05-18,5487,184,0.033533807180608714,3396.0,1.6157,1456.8,111,8350.0,5.73,5,18,5487000,75.22522522522523,No BP
WM,queso,2023-05-19,4138,155,0.0374577090381827,2447.0,1.6911,1327.55,105,7929.5,5.97,5,19,4138000,75.51904761904763,No BP
WM,queso,2023-05-20,4440,165,0.037162162162162164,2457.0,1.8071,1389.0,116,8565.0,6.17,5,20,4440000,73.83620689655173,No BP
WM,queso,2023-05-21,4556,173,0.03797190517998244,2463.0,1.8498,1389.0,153,11377.5,8.19,5,21,4556000,74.36274509803921,No BP
WM,queso,2023-05-22,3887,163,0.04193465397478775,2369.0,1.6408,1389.0,114,8163.5,5.88,5,22,3887000,71.60964912280701,No BP
WM,queso,2023-05-23,6484,164,0.025293028994447873,3975.0,1.6312,1389.0,96,7086.5,5.1,5,23,6484000,73.81770833333333,No BP
WM,queso,2023-05-24,8389,253,0.03015854094647753,3738.0,2.2442,2608.7,150,11973.5,4.59,5,24,8389000,79.82333333333334,No BP
WM,queso,2023-05-25,6453,251,0.038896637222997056,2030.0,3.1788,2728.1,162,13162.5,4.82,5,25,6453000,81.25,No BP
WM,queso,2023-05-26,9047,262,0.02895987620205593,4890.0,1.8501,2323.81,177,13382.5,5.76,5,26,9047000,75.60734463276836,No BP
WM,queso,2023-05-27,11344,322,0.028385049365303245,6150.0,1.8446,2726.45,187,14167.5,5.2,5,27,11344000,75.7620320855615,No BP
WM,queso,2023-05-28,12590,366,0.029070691024622716,6681.0,1.8844,2647.36,252,19074.5,7.21,5,28,12590000,75.69246031746032,No BP
WM,queso,2023-05-29,12854,399,0.031040921114050102,7128.0,1.8033,3534.91,252,19008.0,5.38,5,29,12854000,75.42857142857143,No BP
WM,queso,2023-05-30,11580,366,0.031606217616580314,6321.0,1.832,3383.43,247,19094.5,5.64,5,30,11580000,77.30566801619433,No BP
WM,queso,2023-05-31,11796,356,0.030179721939640556,5645.0,2.0896,3373.5,225,17700.0,5.25,5,31,11796000,78.66666666666667,No BP
WM,queso,2023-06-01,11,0,0.0,11.0,1.0,0.0,51,3830.0,0.0,6,1,11000,75.09803921568627,No BP
WM,queso,2023-04-01,1778,55,0.03093363329583802,1022.0,1.7397,436.36,27,2052.0,4.7,4,1,1778000,76.0,No BP
WM,queso,2023-04-02,1265,56,0.04426877470355731,666.0,1.8994,436.36,22,1587.5,3.64,4,2,1265000,72.1590909090909,No BP
WM,queso,2023-04-03,1253,55,0.04389465283320032,594.0,2.1094,436.36,35,2306.5,5.29,4,3,1253000,65.9,No BP
WM,queso,2023-04-04,2398,106,0.04420350291909925,998.0,2.4028,836.36,54,3760.0,4.5,4,4,2398000,69.62962962962963,No BP
WM,queso,2023-04-05,3533,155,0.043872063402207756,1379.0,2.562,1336.36,87,5958.0,4.46,4,5,3533000,68.48275862068965,No BP
WM,queso,2023-04-06,3836,154,0.040145985401459854,1431.0,2.6806,1336.36,80,5304.0,3.97,4,6,3836000,66.3,No BP
WM,queso,2023-04-07,665,34,0.05112781954887218,270.0,2.463,287.27,20,1310.5,4.56,4,7,665000,65.525,No BP
WM,queso,2023-04-08,811,34,0.04192355117139334,312.0,2.5994,287.27,24,1568.0,5.46,4,8,811000,65.33333333333333,No BP
WM,queso,2023-04-09,713,35,0.04908835904628331,323.0,2.2074,287.27,18,1242.0,4.32,4,9,713000,69.0,No BP
WM,queso,2023-04-10,1031,62,0.06013579049466537,357.0,2.888,500.95,40,3000.0,5.99,4,10,1031000,75.0,No BP
WM,queso,2023-04-11,946,59,0.06236786469344609,371.0,2.5499,500.95,41,2649.5,5.29,4,11,946000,64.6219512195122,No BP
WM,queso,2023-04-12,938,57,0.060767590618336885,326.0,2.8773,480.68,32,2090.5,4.35,4,12,938000,65.328125,No BP
WM,queso,2023-04-13,1213,51,0.04204451772464963,324.0,3.7438,400.0,51,3426.0,8.57,4,13,1213000,67.17647058823529,No BP
WM,queso,2023-04-14,1377,46,0.03340595497458242,363.0,3.7934,400.0,32,1977.0,4.94,4,14,1377000,61.78125,No BP
WM,queso,2023-04-15,960,28,0.029166666666666667,237.0,4.0506,237.5,37,2411.5,10.15,4,15,960000,65.17567567567568,No BP
WM,queso,2023-04-16,607,29,0.047775947281713346,164.0,3.7012,237.5,24,1447.5,6.09,4,16,607000,60.3125,No BP
WM,queso,2023-04-17,571,27,0.047285464098073555,151.0,3.7815,237.5,20,1300.0,5.47,4,17,571000,65.0,No BP
WM,queso,2023-04-18,635,27,0.04251968503937008,177.0,3.5876,237.5,34,2288.5,9.64,4,18,635000,67.30882352941177,No BP
WM,queso,2023-04-19,757,25,0.03302509907529723,238.0,3.1807,237.5,27,1514.0,6.37,4,19,757000,56.074074074074076,No BP
WM,queso,2023-04-20,696,27,0.03879310344827586,228.0,3.0526,237.5,29,1707.5,7.19,4,20,696000,58.87931034482759,No BP
WM,queso,2023-04-21,538,26,0.048327137546468404,172.0,3.1279,237.5,14,811.0,3.41,4,21,538000,57.92857142857143,No BP
WM,queso,2023-04-22,702,28,0.039886039886039885,176.0,3.9886,237.5,19,1103.0,4.64,4,22,702000,58.05263157894737,No BP
WM,queso,2023-04-23,566,27,0.04770318021201413,175.0,3.2343,237.5,27,1554.0,6.54,4,23,566000,57.55555555555556,No BP
WM,queso,2023-04-24,520,28,0.05384615384615385,153.0,3.3987,237.5,25,1574.5,6.63,4,24,520000,62.98,No BP
WM,queso,2023-04-25,544,30,0.05514705882352941,181.0,3.0055,237.5,20,1248.0,5.25,4,25,544000,62.4,No BP
WM,queso,2023-04-26,522,28,0.05363984674329502,160.0,3.2625,237.5,19,1277.5,5.38,4,26,522000,67.23684210526316,No BP
WM,queso,2023-04-27,897,27,0.030100334448160536,248.0,3.6169,237.5,21,1069.0,4.5,4,27,897000,50.904761904761905,No BP
WM,queso,2023-04-28,1182,41,0.03468697123519458,332.0,3.5602,325.0,33,2043.5,6.29,4,28,1182000,61.92424242424242,No BP
WM,queso,2023-04-29,1631,37,0.022685469037400367,412.0,3.9587,325.0,41,2061.0,6.34,4,29,1631000,50.26829268292683,No BP
WM,queso,2023-04-30,775,35,0.04516129032258064,200.0,3.875,299.99,30,1900.0,6.33,4,30,775000,63.333333333333336,No BP
WM,sanvalentin,2023-02-11,8156,177,0.021701814615007357,1940.0,4.2041,1571.0,103,2871.5,1.83,2,11,8156000,27.87864077669903,No BP
WM,sanvalentin,2023-02-12,10295,174,0.016901408450704224,2385.0,4.3166,1571.0,147,3928.5,2.5,2,12,10295000,26.724489795918366,No BP
WM,sanvalentin,2023-02-13,11974,176,0.014698513445799232,2859.0,4.1882,1571.0,273,5484.5,3.49,2,13,11974000,20.08974358974359,No BP
WM,superbowl,2023-02-03,10995,190,0.017280582082764895,4331.0,2.5387,2342.48,82,5723.5,2.44,2,3,10995000,69.79878048780488,No BP
WM,superbowl,2023-02-04,8833,149,0.01686856107777652,2467.0,3.5805,1850.84,64,3880.0,2.1,2,4,8833000,60.625,No BP
WM,superbowl,2023-02-05,7701,150,0.019477989871445268,2143.0,3.5936,1850.84,59,3637.5,1.97,2,5,7701000,61.652542372881356,No BP
WM,superbowl,2023-02-06,8935,156,0.017459429210968103,2297.0,3.8899,1850.84,96,5216.0,2.82,2,6,8935000,54.333333333333336,No BP
WM,superbowl,2023-02-07,7442,154,0.02069336199946251,1755.0,4.2405,1850.84,102,6496.5,3.51,2,7,7442000,63.69117647058823,No BP
WM,superbowl,2023-02-08,6922,149,0.02152557064432245,1429.0,4.8439,1900.0,73,3755.5,1.98,2,8,6922000,51.445205479452056,No BP
WM,superbowl,2023-02-09,8226,163,0.019815220034038416,1762.0,4.6686,2100.0,72,3675.5,1.75,2,9,8226000,51.048611111111114,No BP
WM,superbowl,2023-02-10,10132,189,0.018653770232925384,2118.0,4.7838,2300.0,128,6661.5,2.9,2,10,10132000,52.04296875,No BP
WM,superbowl,2023-02-11,6443,119,0.018469656992084433,1581.0,4.0753,1477.09,71,4217.0,2.85,2,11,6443000,59.394366197183096,No BP
WM,superbowl,2023-02-12,5224,112,0.021439509954058193,1346.0,3.8811,1477.09,62,3359.0,2.27,2,12,5224000,54.17741935483871,No BP
WM,yogurt,2023-04-01,1503,30,0.01996007984031936,440.0,3.4159,290.91,30,857.5,2.95,4,1,1503000,28.583333333333332,No BP
WM,yogurt,2023-04-02,1155,30,0.025974025974025976,342.0,3.3772,290.91,14,765.0,2.63,4,2,1155000,54.642857142857146,No BP
WM,yogurt,2023-04-03,1233,30,0.024330900243309004,317.0,3.8896,290.91,41,1038.0,3.57,4,3,1233000,25.317073170731707,No BP
WM,yogurt,2023-04-04,2694,53,0.01967334818114328,705.0,3.8213,490.91,27,1685.5,3.43,4,4,2694000,62.425925925925924,No BP
WM,yogurt,2023-04-05,4306,86,0.019972131908964234,1019.0,4.2257,890.91,96,3162.0,3.55,4,5,4306000,32.9375,No BP
WM,yogurt,2023-04-06,3495,84,0.0240343347639485,879.0,3.9761,890.91,63,2528.5,2.84,4,6,3495000,40.13492063492063,No BP
WM,yogurt,2023-04-07,745,19,0.025503355704697986,223.0,3.3408,194.18,31,1425.0,7.34,4,7,745000,45.96774193548387,No BP
WM,yogurt,2023-04-08,949,19,0.020021074815595362,275.0,3.4509,194.18,28,897.5,4.62,4,8,949000,32.05357142857143,No BP
WM,yogurt,2023-04-09,1109,20,0.018034265103697024,294.0,3.7721,194.18,30,1320.5,6.8,4,9,1109000,44.016666666666666,No BP
WM,yogurt,2023-04-10,1337,41,0.030665669409124907,395.0,3.3848,403.43,49,1863.5,4.62,4,10,1337000,38.03061224489796,No BP
WM,yogurt,2023-04-11,1429,38,0.026592022393282014,447.0,3.1969,403.43,22,892.5,2.21,4,11,1429000,40.56818181818182,No BP
WM,yogurt,2023-04-12,1461,37,0.025325119780971937,490.0,2.9816,382.88,28,1311.5,3.43,4,12,1461000,46.839285714285715,No BP
WM,yogurt,2023-04-13,1010,27,0.026732673267326732,337.0,2.997,270.0,30,1215.0,4.5,4,13,1010000,40.5,No BP
WM,yogurt,2023-04-14,1161,26,0.02239448751076658,412.0,2.818,270.0,27,1284.5,4.76,4,14,1161000,47.574074074074076,No BP
WM,yogurt,2023-04-15,262,15,0.05725190839694656,90.0,2.9111,149.54,22,1136.0,7.6,4,15,262000,51.63636363636363,No BP
WM,yogurt,2023-04-16,412,17,0.0412621359223301,147.0,2.8027,149.54,27,684.0,4.57,4,16,412000,25.333333333333332,No BP
WM,yogurt,2023-04-17,443,16,0.03611738148984198,147.0,3.0136,149.54,15,869.5,5.81,4,17,443000,57.96666666666667,No BP
WM,yogurt,2023-04-18,435,15,0.034482758620689655,133.0,3.2707,149.54,5,228.0,1.52,4,18,435000,45.6,No BP
WM,yogurt,2023-04-19,407,14,0.0343980343980344,159.0,2.5597,149.54,25,956.0,6.39,4,19,407000,38.24,No BP
WM,yogurt,2023-04-20,548,14,0.025547445255474453,185.0,2.9622,149.54,19,487.0,3.26,4,20,548000,25.63157894736842,No BP
WM,yogurt,2023-04-21,480,16,0.03333333333333333,193.0,2.487,149.54,5,302.5,2.02,4,21,480000,60.5,No BP
WM,yogurt,2023-04-22,769,14,0.018205461638491547,247.0,3.1134,149.54,21,650.5,4.35,4,22,769000,30.976190476190474,No BP
WM,yogurt,2023-04-23,399,17,0.042606516290726815,118.0,3.3814,149.54,6,317.5,2.12,4,23,399000,52.916666666666664,No BP
WM,yogurt,2023-04-24,363,15,0.04132231404958678,124.0,2.9274,149.54,10,665.0,4.45,4,24,363000,66.5,No BP
WM,yogurt,2023-04-25,689,16,0.023222060957910014,221.0,3.1176,149.54,10,458.0,3.06,4,25,689000,45.8,No BP
WM,yogurt,2023-04-26,567,14,0.024691358024691357,191.0,2.9686,149.54,6,341.0,2.28,4,26,567000,56.833333333333336,No BP
WM,yogurt,2023-04-27,436,14,0.03211009174311927,139.0,3.1367,149.54,9,496.0,3.32,4,27,436000,55.111111111111114,No BP
WM,yogurt,2023-04-28,902,20,0.022172949002217297,305.0,2.9574,210.0,18,1014.0,4.83,4,28,902000,56.333333333333336,No BP
WM,yogurt,2023-04-29,453,20,0.04415011037527594,134.0,3.3806,210.0,16,807.0,3.84,4,29,453000,50.4375,No BP
WM,yogurt,2023-04-30,733,17,0.023192360163710776,230.0,3.187,178.18,25,828.0,4.65,4,30,733000,33.12,No BP
WM,yogurt,2023-06-01,3153,68,0.02156676181414526,698.0,4.5172,483.87,53,3173.0,6.56,6,1,3153000,59.867924528301884,No BP
WM,yogurt,2023-06-02,9281,185,0.01993319685378731,2138.0,4.341,1553.0,153,4669.5,3.01,6,2,9281000,30.519607843137255,No BP
WM,yogurt,2023-06-03,7707,174,0.022576878162709226,1668.0,4.6205,1553.0,182,6236.0,4.02,6,3,7707000,34.26373626373626,No BP
WM,yogurt,2023-06-04,6770,153,0.02259970457902511,1553.0,4.3593,1421.69,162,5781.0,4.07,6,4,6770000,35.68518518518518,No BP
WM,yogurt,2023-06-05,9228,185,0.020047680970957955,2213.0,4.1699,1619.0,130,5391.5,3.33,6,5,9228000,41.473076923076924,No BP
WM,yogurt,2023-06-06,6801,157,0.023084840464637553,1663.0,4.0896,1423.11,116,5562.0,3.91,6,6,6801000,47.94827586206897,No BP
WM,yogurt,2023-06-07,1469,39,0.02654867256637168,421.0,3.4893,289.0,34,1213.5,4.2,6,7,1469000,35.69117647058823,No BP
WM,yogurt,2023-06-08,2423,32,0.013206768468840282,560.0,4.3268,289.0,111,2531.5,8.76,6,8,2423000,22.806306306306308,No BP
WM,yogurt,2023-06-09,1402,32,0.02282453637660485,320.0,4.3813,289.0,44,1363.5,4.72,6,9,1402000,30.988636363636363,No BP
WM,yogurt,2023-06-10,1104,37,0.03351449275362319,222.0,4.973,289.0,59,1404.0,4.86,6,10,1104000,23.796610169491526,No BP
WM,yogurt,2023-06-12,1532,33,0.02154046997389034,361.0,4.2438,289.0,54,1751.5,6.06,6,12,1532000,32.43518518518518,No BP
WM,yogurt,2023-06-13,1234,32,0.02593192868719611,312.0,3.9551,289.0,65,2010.0,6.96,6,13,1234000,30.923076923076923,No BP
WM,yogurt,2023-06-14,2201,38,0.017264879600181735,500.0,4.402,307.0,62,1545.5,5.03,6,14,2201000,24.927419354838708,No BP
WM,yogurt,2023-06-15,775,33,0.04258064516129032,189.0,4.1005,306.58,35,1350.5,4.41,6,15,775000,38.58571428571429,No BP
WM,yogurt,2023-06-16,1349,37,0.02742772424017791,298.0,4.5268,306.58,76,1943.5,6.34,6,16,1349000,25.57236842105263,No BP
WM,yogurt,2023-06-17,1641,33,0.02010968921389397,346.0,4.7428,297.0,37,1051.5,3.54,6,17,1641000,28.41891891891892,No BP
WM,yogurt,2023-06-18,1689,39,0.023090586145648313,370.0,4.5649,297.0,59,1651.0,5.56,6,18,1689000,27.983050847457626,No BP
WM,yogurt,2023-06-19,1952,32,0.01639344262295082,370.0,5.2757,297.0,65,1365.5,4.6,6,19,1952000,21.00769230769231,No BP
WM,yogurt,2023-06-20,1322,37,0.02798789712556732,305.0,4.3344,309.0,101,1946.0,6.3,6,20,1322000,19.26732673267327,No BP
WM,yogurt,2023-06-21,2526,37,0.014647664291369754,593.0,4.2597,309.0,30,923.0,2.99,6,21,2526000,30.766666666666666,No BP
WM,yogurt,2023-06-22,2247,34,0.015131286159323543,471.0,4.7707,309.0,54,1076.0,3.48,6,22,2247000,19.925925925925927,No BP
WM,yogurt,2023-06-23,1907,38,0.019926586261143155,684.0,2.788,309.0,27,990.0,3.2,6,23,1907000,36.666666666666664,No BP
WM,yogurt,2023-06-24,1155,31,0.02683982683982684,331.0,3.4894,270.65,65,1872.0,6.92,6,24,1155000,28.8,No BP
WM,yogurt,2023-06-25,1793,29,0.016174010039040714,456.0,3.932,270.65,28,880.5,3.25,6,25,1793000,31.446428571428573,No BP
WM,yogurt,2023-06-26,2527,39,0.015433320142461416,715.0,3.5343,325.0,31,957.5,2.95,6,26,2527000,30.887096774193548,No BP
WM,yogurt,2023-06-27,1902,36,0.01892744479495268,517.0,3.6789,324.71,53,1680.5,5.18,6,27,1902000,31.70754716981132,No BP
WM,yogurt,2023-06-28,1250,27,0.0216,361.0,3.4626,243.54,40,1483.5,6.09,6,28,1250000,37.0875,No BP
WM,yogurt,2023-06-29,1336,25,0.0187125748502994,401.0,3.3317,243.54,18,796.0,3.27,6,29,1336000,44.22222222222222,No BP
WM,yogurt,2023-06-30,2357,48,0.020364870598218072,583.0,4.0429,487.08,62,2250.0,4.62,6,30,2357000,36.29032258064516,No BP
WM,yogurt,2023-05-03,4450,90,0.020224719101123594,1592.0,2.7952,700.0,47,1990.5,2.84,5,3,4450000,42.351063829787236,No BP
